match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
1000887,2017-01-13,"Brisbane Cricket Ground, Woolloongabba",Brisbane,ODI,Australia,Pakistan,Australia,bat,Australia,444,19,571,95.17
1000889,2017-01-15,Melbourne Cricket Ground,,ODI,Australia,Pakistan,Australia,bat,Pakistan,441,14,590,98.33
1000891,2017-01-19,Western Australia Cricket Association Ground,Perth,ODI,Australia,Pakistan,Australia,field,Australia,528,10,584,97.33
1000893,2017-01-22,Sydney Cricket Ground,,ODI,Australia,Pakistan,Australia,bat,Australia,620,16,569,94.83
1000895,2017-01-26,Adelaide Oval,,ODI,Australia,Pakistan,Australia,bat,Australia,681,17,613,102.17
1001371,2016-12-04,Sydney Cricket Ground,,ODI,Australia,New Zealand,Australia,bat,Australia,580,18,584,97.33
1001373,2016-12-06,Manuka Oval,Canberra,ODI,Australia,New Zealand,New Zealand,field,Australia,640,15,600,100.0
1001375,2016-12-09,Melbourne Cricket Ground,,ODI,Australia,New Zealand,Australia,bat,Australia,411,18,534,89.0
1004283,2016-09-08,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,ODI,Scotland,Hong Kong,Hong Kong,field,,289,10,237,39.5
1004285,2016-09-10,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,ODI,Scotland,Hong Kong,Scotland,bat,Scotland,479,17,590,98.33
1007649,2016-06-11,Harare Sports Club,,ODI,Zimbabwe,India,India,field,India,341,11,570,95.0
1007651,2016-06-13,Harare Sports Club,,ODI,Zimbabwe,India,India,field,India,255,11,380,63.33
1007653,2016-06-15,Harare Sports Club,,ODI,Zimbabwe,India,Zimbabwe,bat,India,249,10,396,66.0
1019973,2016-12-26,Hagley Oval,Christchurch,ODI,New Zealand,Bangladesh,New Zealand,bat,New Zealand,605,17,590,98.33
1019975,2016-12-29,Saxton Oval,Nelson,ODI,New Zealand,Bangladesh,Bangladesh,field,New Zealand,435,20,571,95.17
1019977,2016-12-31,Saxton Oval,Nelson,ODI,New Zealand,Bangladesh,Bangladesh,bat,New Zealand,475,12,563,93.83
1020013,2017-01-30,Eden Park,Auckland,ODI,New Zealand,Australia,Australia,field,New Zealand,566,19,598,99.67
1020017,2017-02-05,Seddon Park,Hamilton,ODI,New Zealand,Australia,New Zealand,bat,New Zealand,538,19,597,99.5
1020031,2017-02-19,Seddon Park,Hamilton,ODI,New Zealand,South Africa,South Africa,field,South Africa,417,13,415,69.17
1020033,2017-02-22,Hagley Oval,Christchurch,ODI,New Zealand,South Africa,South Africa,field,New Zealand,572,13,614,102.33
1020035,2017-02-25,Westpac Stadium,Wellington,ODI,New Zealand,South Africa,South Africa,bat,South Africa,383,18,505,84.17
1020037,2017-03-01,Seddon Park,Hamilton,ODI,New Zealand,South Africa,South Africa,bat,New Zealand,559,11,581,96.83
1020039,2017-03-04,Eden Park,Auckland,ODI,New Zealand,South Africa,South Africa,field,South Africa,299,14,454,75.67
1022347,2017-06-01,Kennington Oval,London,ODI,England,Bangladesh,England,field,England,613,8,593,98.83
1022349,2017-06-02,Edgbaston,Birmingham,ODI,Australia,New Zealand,New Zealand,bat,,344,13,327,54.5
1022351,2017-06-03,Kennington Oval,London,ODI,South Africa,Sri Lanka,Sri Lanka,field,South Africa,502,16,568,94.67
1022353,2017-06-04,Edgbaston,Birmingham,ODI,India,Pakistan,Pakistan,field,India,483,12,500,83.33
1022355,2017-06-05,Kennington Oval,London,ODI,Australia,Bangladesh,Bangladesh,bat,,265,11,367,61.17
1022357,2017-06-06,Sophia Gardens,Cardiff,ODI,England,New Zealand,New Zealand,field,England,533,20,578,96.33
1022359,2017-06-07,Edgbaston,Birmingham,ODI,Pakistan,South Africa,South Africa,bat,Pakistan,338,11,471,78.5
1022361,2017-06-08,Kennington Oval,London,ODI,India,Sri Lanka,Sri Lanka,field,Sri Lanka,643,10,604,100.67
1022363,2017-06-09,Sophia Gardens,Cardiff,ODI,Bangladesh,New Zealand,New Zealand,bat,Bangladesh,533,13,604,100.67
1022365,2017-06-10,Edgbaston,Birmingham,ODI,England,Australia,England,field,England,517,13,552,92.0
1022367,2017-06-11,Kennington Oval,London,ODI,India,South Africa,India,field,India,384,12,507,84.5
1022369,2017-06-12,Sophia Gardens,Cardiff,ODI,Pakistan,Sri Lanka,Pakistan,field,Pakistan,473,17,587,97.83
1022371,2017-06-14,Sophia Gardens,Cardiff,ODI,England,Pakistan,Pakistan,field,Pakistan,426,12,535,89.17
1022373,2017-06-15,Edgbaston,Birmingham,ODI,Bangladesh,India,India,field,India,529,8,551,91.83
1022375,2017-06-18,Kennington Oval,London,ODI,India,Pakistan,India,field,Pakistan,496,14,500,83.33
1026847,2016-11-04,"Mission Road Ground, Mong Kok",Hong Kong,ODI,Hong Kong,Papua New Guinea,Hong Kong,bat,Hong Kong,432,20,543,90.5
1026849,2016-11-06,"Mission Road Ground, Mong Kok",Hong Kong,ODI,Hong Kong,Papua New Guinea,Papua New Guinea,bat,Papua New Guinea,388,20,583,97.17
1026851,2016-11-08,"Mission Road Ground, Mong Kok",Hong Kong,ODI,Hong Kong,Papua New Guinea,Papua New Guinea,bat,Hong Kong,425,10,516,86.0
1027315,2017-03-03,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,England,West Indies,field,England,547,16,603,100.5
1027317,2017-03-05,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,England,West Indies,bat,England,451,16,587,97.83
1027319,2017-03-09,"Kensington Oval, Bridgetown",Barbados,ODI,West Indies,England,West Indies,field,England,470,20,554,92.33
1029001,2017-05-05,County Ground,Bristol,ODI,England,Ireland,Ireland,bat,England,253,13,322,53.67
1029003,2017-05-07,Lord's,London,ODI,England,Ireland,Ireland,field,England,571,16,587,97.83
1029819,2016-10-07,Shere Bangla National Stadium,Mirpur,ODI,Bangladesh,England,England,bat,England,597,18,600,100.0
1029821,2016-10-09,Shere Bangla National Stadium,Mirpur,ODI,Bangladesh,England,England,field,Bangladesh,442,18,581,96.83
1029823,2016-10-12,Zahur Ahmed Chowdhury Stadium,Chittagong,ODI,Bangladesh,England,England,field,England,555,12,604,100.67
1030219,2016-10-16,Himachal Pradesh Cricket Association Stadium,Dharmasala,ODI,India,New Zealand,India,field,India,384,14,479,79.83
1030221,2016-10-20,Feroz Shah Kotla,Delhi,ODI,India,New Zealand,India,field,New Zealand,478,19,608,101.33
1030223,2016-10-23,"Punjab Cricket Association Stadium, Mohali",Chandigarh,ODI,India,New Zealand,India,field,India,574,13,602,100.33
1030225,2016-10-26,JSCA International Stadium Complex,Ranchi,ODI,India,New Zealand,New Zealand,bat,New Zealand,501,17,613,102.17
1030227,2016-10-29,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,ODI,India,New Zealand,India,bat,India,348,16,444,74.0
1031425,2017-05-24,Headingley,Leeds,ODI,England,South Africa,South Africa,field,England,606,16,584,97.33
1031427,2017-05-27,The Rose Bowl,Southampton,ODI,England,South Africa,South Africa,field,England,658,11,617,102.83
1031429,2017-05-29,Lord's,London,ODI,England,South Africa,South Africa,field,South Africa,309,13,370,61.67
1031667,2017-09-19,Old Trafford,Manchester,ODI,West Indies,England,West Indies,bat,England,414,12,451,75.17
1031669,2017-09-21,Trent Bridge,Nottingham,ODI,England,West Indies,West Indies,field,,21,0,16,2.67
1031671,2017-09-24,County Ground,Bristol,ODI,England,West Indies,West Indies,field,England,614,19,547,91.17
1031673,2017-09-27,Kennington Oval,London,ODI,West Indies,England,England,field,England,614,11,527,87.83
1031675,2017-09-29,The Rose Bowl,Southampton,ODI,West Indies,England,England,field,England,582,7,539,89.83
1033361,2017-05-12,Malahide,Dublin,ODI,Ireland,Bangladesh,Ireland,field,,157,4,201,33.5
1033363,2017-05-14,Malahide,Dublin,ODI,Ireland,New Zealand,Ireland,field,New Zealand,527,17,588,98.0
1033365,2017-05-17,Clontarf Cricket Club Ground,Dublin,ODI,Bangladesh,New Zealand,New Zealand,field,New Zealand,515,15,596,99.33
1033367,2017-05-19,Malahide,Dublin,ODI,Ireland,Bangladesh,Bangladesh,field,Bangladesh,363,12,457,76.17
1033369,2017-05-21,Malahide,Dublin,ODI,Ireland,New Zealand,Ireland,field,New Zealand,498,16,549,91.5
1033371,2017-05-24,Clontarf Cricket Club Ground,Dublin,ODI,Bangladesh,New Zealand,Bangladesh,field,Bangladesh,541,13,605,100.83
1034819,2017-01-15,Maharashtra Cricket Association Stadium,Pune,ODI,India,England,India,field,India,706,14,610,101.67
1034821,2017-01-19,Barabati Stadium,Cuttack,ODI,India,England,England,field,India,747,14,615,102.5
1034823,2017-01-22,Eden Gardens,Kolkata,ODI,India,England,India,field,England,637,17,622,103.67
1041523,2017-01-18,Sheikh Kamal International Cricket Stadium,Cox's Bazar,ODI,Bangladesh,South Africa,South Africa,bat,South Africa,408,17,607,101.17
1041525,2017-01-20,Sheikh Kamal International Cricket Stadium,Cox's Bazar,ODI,Bangladesh,South Africa,Bangladesh,bat,South Africa,137,12,287,47.83
1043953,2016-11-18,Manuka Oval,Canberra,ODI,Australia,South Africa,South Africa,bat,Australia,456,13,604,100.67
1043955,2016-11-20,Manuka Oval,Canberra,ODI,Australia,South Africa,Australia,bat,Australia,397,9,498,83.0
1043961,2016-11-29,International Sports Stadium,Coffs Harbour,ODI,Australia,South Africa,South Africa,field,Australia,477,19,608,101.33
1044203,2016-09-18,Rangiri Dambulla International Stadium,,ODI,Sri Lanka,Australia,Sri Lanka,bat,Australia,155,16,253,42.17
1044209,2016-09-25,Khettarama Stadium,Colombo,ODI,Sri Lanka,Australia,Australia,bat,Australia,399,13,595,99.17
1050223,2016-09-30,Sharjah Cricket Stadium,,ODI,Pakistan,West Indies,West Indies,field,Pakistan,459,19,534,89.0
1050225,2016-10-02,Sharjah Cricket Stadium,,ODI,Pakistan,West Indies,Pakistan,bat,Pakistan,615,12,616,102.67
1050227,2016-10-05,Sheikh Zayed Stadium,Abu Dhabi,ODI,Pakistan,West Indies,Pakistan,bat,Pakistan,480,16,574,95.67
1050607,2016-11-11,Bert Sutcliffe Oval,Lincoln,ODI,New Zealand,Pakistan,New Zealand,bat,New Zealand,451,8,520,86.67
1050609,2016-11-13,Bert Sutcliffe Oval,Lincoln,ODI,New Zealand,Pakistan,Pakistan,bat,New Zealand,530,8,586,97.67
1050611,2016-11-17,Saxton Oval,Nelson,ODI,New Zealand,Pakistan,New Zealand,field,New Zealand,320,13,433,72.17
1050623,2017-02-26,Eden Park No 2,Auckland,ODI,New Zealand,Australia,Australia,bat,New Zealand,551,15,612,102.0
1050625,2017-03-02,Bay Oval,Mount Maunganui,ODI,New Zealand,Australia,Australia,field,Australia,509,14,600,100.0
1050627,2017-03-05,Bay Oval,Mount Maunganui,ODI,New Zealand,Australia,Australia,field,Australia,543,14,608,101.33
1059195,2016-11-15,R Premadasa Stadium,Colombo,ODI,Sri Lanka,England,Sri Lanka,bat,England,323,15,488,81.33
1059196,2016-11-17,R Premadasa Stadium,Colombo,ODI,Sri Lanka,England,England,bat,England,318,19,511,85.17
1059710,2016-11-14,Harare Sports Club,,ODI,Zimbabwe,Sri Lanka,Sri Lanka,field,Sri Lanka,309,12,403,67.17
1059711,2016-11-16,Harare Sports Club,,ODI,Sri Lanka,West Indies,Sri Lanka,field,West Indies,392,20,564,94.0
1059712,2016-11-19,Queens Sports Club,Bulawayo,ODI,Zimbabwe,West Indies,Zimbabwe,bat,,514,18,612,102.0
1059713,2016-11-21,Queens Sports Club,Bulawayo,ODI,Zimbabwe,Sri Lanka,Zimbabwe,bat,,55,2,85,14.17
1059714,2016-11-23,Queens Sports Club,Bulawayo,ODI,Sri Lanka,West Indies,West Indies,field,Sri Lanka,659,16,616,102.67
1059715,2016-11-25,Queens Sports Club,Bulawayo,ODI,Zimbabwe,West Indies,Zimbabwe,bat,Zimbabwe,342,13,472,78.67
1059716,2016-11-27,Queens Sports Club,Bulawayo,ODI,Zimbabwe,Sri Lanka,Zimbabwe,bat,Sri Lanka,326,14,455,75.83
1062580,2016-11-09,Sinhalese Sports Club Ground,Colombo,ODI,Sri Lanka,England,Sri Lanka,bat,England,339,9,484,80.67
1068737,2017-04-02,Sheikh Zayed Stadium,Abu Dhabi,ODI,United Arab Emirates,Papua New Guinea,Papua New Guinea,bat,Papua New Guinea,438,18,599,99.83
1072310,2018-01-14,Melbourne Cricket Ground,,ODI,Australia,England,England,field,England,612,13,603,100.5
1072311,2018-01-19,"Brisbane Cricket Ground, Woolloongabba",Brisbane,ODI,Australia,England,Australia,bat,England,544,15,580,96.67
1072312,2018-01-21,Sydney Cricket Ground,,ODI,England,Australia,Australia,field,England,588,12,615,102.5
1072313,2018-01-26,Adelaide Oval,,ODI,England,Australia,Australia,field,Australia,393,17,499,83.17
1072314,2018-01-28,Perth Stadium,,ODI,England,Australia,Australia,field,England,506,20,588,98.0
1073401,2017-02-07,P Sara Oval,Colombo,ODI,Sri Lanka,India,India,bat,India,404,12,611,101.83
1073403,2017-02-07,Nondescripts Cricket Club Ground,Colombo,ODI,Pakistan,South Africa,South Africa,bat,South Africa,453,15,613,102.17
1073405,2017-02-08,Nondescripts Cricket Club Ground,Colombo,ODI,Sri Lanka,Ireland,Sri Lanka,bat,Sri Lanka,332,17,525,87.5
1073408,2017-02-08,P Sara Oval,Colombo,ODI,Bangladesh,Pakistan,Pakistan,bat,Pakistan,387,20,621,103.5
1073411,2017-02-10,P Sara Oval,Colombo,ODI,India,Ireland,India,bat,India,375,12,612,102.0
1073413,2017-02-11,P Sara Oval,Colombo,ODI,Bangladesh,South Africa,Bangladesh,bat,South Africa,201,14,442,73.67
1073421,2017-02-15,P Sara Oval,Colombo,ODI,India,South Africa,South Africa,field,India,361,18,589,98.17
1073422,2017-02-15,Nondescripts Cricket Club Ground,Colombo,ODI,Sri Lanka,Pakistan,Sri Lanka,field,Sri Lanka,428,12,604,100.67
1073423,2017-02-15,Colombo Cricket Club Ground,,ODI,Bangladesh,Ireland,Bangladesh,field,Bangladesh,289,13,531,88.5
1073424,2017-02-17,P Sara Oval,Colombo,ODI,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,287,10,530,88.33
1073425,2017-02-17,Nondescripts Cricket Club Ground,Colombo,ODI,Bangladesh,India,India,field,India,313,9,506,84.33
1073426,2017-02-17,Colombo Cricket Club Ground,,ODI,Ireland,Pakistan,Pakistan,bat,Pakistan,456,15,616,102.67
1073427,2017-02-19,P Sara Oval,Colombo,ODI,India,Pakistan,India,field,India,137,13,408,68.0
1073428,2017-02-19,Nondescripts Cricket Club Ground,Colombo,ODI,Sri Lanka,Bangladesh,Bangladesh,field,Sri Lanka,265,14,446,74.33
1073429,2017-02-19,Colombo Cricket Club Ground,,ODI,Ireland,South Africa,Ireland,bat,South Africa,248,11,439,73.17
1073430,2017-02-21,P Sara Oval,Colombo,ODI,India,South Africa,South Africa,bat,India,489,19,606,101.0
1075504,2017-10-15,Diamond Oval,Kimberley,ODI,Bangladesh,South Africa,Bangladesh,bat,South Africa,560,7,571,95.17
1075505,2017-10-18,Boland Park,Paarl,ODI,South Africa,Bangladesh,Bangladesh,field,South Africa,602,16,603,100.5
1075506,2017-10-22,Buffalo Park,East London,ODI,South Africa,Bangladesh,South Africa,bat,South Africa,538,17,555,92.5
1077949,2017-04-07,Providence Stadium,Guyana,ODI,West Indies,Pakistan,West Indies,field,West Indies,617,11,612,102.0
1077950,2017-04-09,Providence Stadium,Guyana,ODI,West Indies,Pakistan,West Indies,field,Pakistan,490,15,582,97.0
1077951,2017-04-11,Providence Stadium,Guyana,ODI,West Indies,Pakistan,West Indies,bat,Pakistan,469,13,566,94.33
1078659,2017-01-22,Sheikh Zayed Stadium,Abu Dhabi,ODI,Hong Kong,Scotland,Hong Kong,field,Hong Kong,411,13,572,95.33
1078660,2017-01-24,Dubai International Cricket Stadium,,ODI,United Arab Emirates,Scotland,Scotland,bat,United Arab Emirates,347,16,536,89.33
1078661,2017-01-26,Dubai International Cricket Stadium,,ODI,United Arab Emirates,Hong Kong,United Arab Emirates,field,United Arab Emirates,349,14,534,89.0
1080630,2017-03-02,ICC Global Cricket Academy,Dubai,ODI,United Arab Emirates,Ireland,United Arab Emirates,field,Ireland,455,20,564,94.0
1080631,2017-03-04,ICC Global Cricket Academy,Dubai,ODI,United Arab Emirates,Ireland,United Arab Emirates,bat,Ireland,405,12,552,92.0
1083446,2017-03-25,Rangiri Dambulla International Stadium,,ODI,Sri Lanka,Bangladesh,Sri Lanka,field,Bangladesh,558,15,584,97.33
1083447,2017-03-28,Rangiri Dambulla International Stadium,,ODI,Sri Lanka,Bangladesh,Sri Lanka,bat,,311,10,304,50.67
1083448,2017-04-01,Sinhalese Sports Club Ground,Colombo,ODI,Sri Lanka,Bangladesh,Bangladesh,field,Sri Lanka,490,19,588,98.0
1085945,2017-06-24,County Ground,Bristol,ODI,New Zealand,Sri Lanka,New Zealand,field,New Zealand,377,10,538,89.67
1085946,2017-06-24,County Ground,Derby,ODI,England,India,England,field,India,527,13,594,99.0
1085947,2017-06-25,Grace Road,Leicester,ODI,Pakistan,South Africa,South Africa,field,South Africa,413,15,608,101.33
1085948,2017-06-26,County Ground,Taunton,ODI,Australia,West Indies,West Indies,bat,Australia,409,12,526,87.67
1085949,2017-06-27,Grace Road,Leicester,ODI,England,Pakistan,Pakistan,field,England,484,10,493,82.17
1085951,2017-06-29,County Ground,Taunton,ODI,India,West Indies,India,field,India,369,11,565,94.17
1085952,2017-06-29,County Ground,Bristol,ODI,Australia,Sri Lanka,Australia,field,Australia,519,11,584,97.33
1085953,2017-07-02,County Ground,Taunton,ODI,England,Sri Lanka,Sri Lanka,bat,England,410,11,495,82.5
1085954,2017-07-02,County Ground,Bristol,ODI,Australia,New Zealand,New Zealand,bat,Australia,439,14,610,101.67
1085955,2017-07-02,County Ground,Derby,ODI,India,Pakistan,India,bat,India,243,19,538,89.67
1085956,2017-07-02,Grace Road,Leicester,ODI,South Africa,West Indies,South Africa,field,South Africa,99,10,196,32.67
1085957,2017-07-05,County Ground,Bristol,ODI,England,South Africa,England,bat,England,678,14,620,103.33
1085958,2017-07-05,County Ground,Derby,ODI,India,Sri Lanka,India,bat,India,448,15,605,100.83
1085959,2017-07-05,Grace Road,Leicester,ODI,Australia,Pakistan,Australia,bat,Australia,421,18,618,103.0
1085960,2017-07-06,County Ground,Taunton,ODI,New Zealand,West Indies,New Zealand,field,New Zealand,301,12,383,63.83
1085961,2017-07-08,County Ground,Taunton,ODI,New Zealand,Pakistan,Pakistan,bat,New Zealand,291,12,390,65.0
1085962,2017-07-08,Grace Road,Leicester,ODI,India,South Africa,India,field,South Africa,431,19,585,97.5
1085963,2017-07-09,County Ground,Bristol,ODI,England,Australia,England,bat,England,515,16,623,103.83
1085964,2017-07-09,County Ground,Derby,ODI,Sri Lanka,West Indies,Sri Lanka,field,West Indies,411,19,605,100.83
1085965,2017-07-11,Grace Road,Leicester,ODI,Pakistan,West Indies,Pakistan,field,West Indies,402,7,458,76.33
1085966,2017-07-12,County Ground,Taunton,ODI,South Africa,Sri Lanka,Sri Lanka,bat,South Africa,205,12,392,65.33
1085967,2017-07-12,County Ground,Bristol,ODI,Australia,India,Australia,field,Australia,453,9,580,96.67
1085968,2017-07-12,County Ground,Derby,ODI,England,New Zealand,England,bat,England,493,19,589,98.17
1085969,2017-07-15,County Ground,Taunton,ODI,Australia,South Africa,Australia,bat,Australia,479,20,601,100.17
1085970,2017-07-15,County Ground,Bristol,ODI,England,West Indies,West Indies,field,England,348,16,620,103.33
1085971,2017-07-15,County Ground,Derby,ODI,India,New Zealand,New Zealand,field,India,344,17,460,76.67
1085972,2017-07-15,Grace Road,Leicester,ODI,Pakistan,Sri Lanka,Sri Lanka,bat,Sri Lanka,427,17,601,100.17
1085973,2017-07-18,County Ground,Bristol,ODI,South Africa,England,South Africa,bat,England,439,14,614,102.33
1085974,2017-07-20,County Ground,Derby,ODI,India,Australia,India,bat,India,526,14,504,84.0
1085975,2017-07-23,Lord's,London,ODI,England,India,England,bat,England,447,17,606,101.0
1086063,2017-10-22,Allan Border Field,Brisbane,ODI,England,Australia,Australia,field,Australia,459,17,605,100.83
1086064,2017-10-26,International Sports Stadium,Coffs Harbour,ODI,Australia,England,England,field,Australia,505,16,568,94.67
1089183,2017-04-04,Sheikh Zayed Stadium,Abu Dhabi,ODI,United Arab Emirates,Papua New Guinea,United Arab Emirates,bat,United Arab Emirates,399,19,521,86.83
1089419,2017-06-15,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,ODI,Scotland,Zimbabwe,Scotland,bat,Scotland,589,16,567,94.5
1089420,2017-06-17,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,ODI,Scotland,Zimbabwe,Scotland,bat,Zimbabwe,340,14,483,80.5
1089521,2017-05-07,North-West University No1 Ground,Potchefstroom,ODI,India,Ireland,India,field,India,195,10,386,64.33
1089522,2017-05-09,North-West University No1 Ground,Potchefstroom,ODI,South Africa,India,India,field,India,240,13,489,81.5
1089524,2017-05-11,Senwes Park,Potchefstroom,ODI,South Africa,Ireland,South Africa,bat,South Africa,496,13,622,103.67
1089528,2017-05-17,Senwes Park,Potchefstroom,ODI,South Africa,India,India,field,South Africa,530,14,605,100.83
1089530,2017-05-19,North-West University No1 Ground,Potchefstroom,ODI,South Africa,Ireland,South Africa,bat,South Africa,526,14,629,104.83
1089533,2017-05-21,Senwes Park,Potchefstroom,ODI,South Africa,India,India,field,India,316,12,452,75.33
1098206,2017-06-23,"Queen's Park Oval, Port of Spain",Trinidad,ODI,West Indies,India,West Indies,field,,199,3,241,40.17
1098207,2017-06-25,"Queen's Park Oval, Port of Spain",Trinidad,ODI,West Indies,India,West Indies,field,India,515,11,528,88.0
1098208,2017-06-30,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,India,West Indies,field,India,409,14,548,91.33
1098209,2017-07-02,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,India,West Indies,bat,West Indies,367,19,618,103.0
1098210,2017-07-06,"Sabina Park, Kingston",Jamaica,ODI,West Indies,India,West Indies,bat,India,411,11,528,88.0
1104478,2017-06-30,Galle International Stadium,,ODI,Sri Lanka,Zimbabwe,Sri Lanka,bat,Zimbabwe,638,9,601,100.17
1104479,2017-07-02,Galle International Stadium,,ODI,Sri Lanka,Zimbabwe,Sri Lanka,field,Sri Lanka,313,13,396,66.0
1104480,2017-07-06,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,ODI,Sri Lanka,Zimbabwe,Sri Lanka,field,Sri Lanka,622,10,604,100.67
1104481,2017-07-08,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,ODI,Sri Lanka,Zimbabwe,Sri Lanka,bat,Zimbabwe,519,12,490,81.67
1104482,2017-07-10,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,ODI,Sri Lanka,Zimbabwe,Zimbabwe,field,Zimbabwe,407,15,544,90.67
1109605,2017-08-20,Rangiri Dambulla International Stadium,,ODI,Sri Lanka,India,India,field,India,436,11,445,74.17
1109606,2017-08-24,Pallekele International Cricket Stadium,,ODI,Sri Lanka,India,India,field,India,467,15,589,98.17
1109607,2017-08-27,Pallekele International Cricket Stadium,,ODI,Sri Lanka,India,Sri Lanka,bat,India,435,13,580,96.67
1109608,2017-08-31,"R.Premadasa Stadium, Khettarama",Colombo,ODI,India,Sri Lanka,India,bat,India,582,15,570,95.0
1109609,2017-09-03,"R.Premadasa Stadium, Khettarama",Colombo,ODI,Sri Lanka,India,Sri Lanka,bat,India,477,14,588,98.0
1115775,2018-02-25,Seddon Park,Hamilton,ODI,England,New Zealand,New Zealand,field,New Zealand,571,15,610,101.67
1115776,2018-02-28,Bay Oval,Mount Maunganui,ODI,New Zealand,England,England,field,England,448,14,534,89.0
1115777,2018-03-03,Westpac Stadium,Wellington,ODI,England,New Zealand,New Zealand,field,England,464,18,607,101.17
1115778,2018-03-07,University Oval,Dunedin,ODI,England,New Zealand,New Zealand,field,New Zealand,674,14,603,100.5
1115779,2018-03-10,Hagley Oval,Christchurch,ODI,New Zealand,England,England,field,England,452,13,505,84.17
1115795,2017-12-20,Cobham Oval (New),Whangarei,ODI,West Indies,New Zealand,New Zealand,field,New Zealand,497,14,593,98.83
1115796,2017-12-23,Hagley Oval,Christchurch,ODI,New Zealand,West Indies,West Indies,field,New Zealand,446,16,485,80.83
1115797,2017-12-26,Hagley Oval,Christchurch,ODI,New Zealand,West Indies,New Zealand,bat,New Zealand,230,13,282,47.0
1115802,2018-01-06,Basin Reserve,Wellington,ODI,New Zealand,Pakistan,Pakistan,field,New Zealand,481,13,497,82.83
1115803,2018-01-09,Saxton Oval,Nelson,ODI,Pakistan,New Zealand,Pakistan,bat,New Zealand,397,11,453,75.5
1115804,2018-01-13,University Oval,Dunedin,ODI,New Zealand,Pakistan,New Zealand,bat,New Zealand,331,20,475,79.17
1115805,2018-01-16,Seddon Park,Hamilton,ODI,Pakistan,New Zealand,Pakistan,bat,New Zealand,525,13,587,97.83
1115806,2018-01-19,Basin Reserve,Wellington,ODI,New Zealand,Pakistan,New Zealand,bat,New Zealand,527,17,606,101.0
1119496,2017-09-17,"MA Chidambaram Stadium, Chepauk",Chennai,ODI,India,Australia,India,bat,India,418,16,439,73.17
1119497,2017-09-21,Eden Gardens,Kolkata,ODI,India,Australia,India,bat,India,454,20,577,96.17
1119498,2017-09-24,Holkar Cricket Stadium,Indore,ODI,Australia,India,Australia,bat,India,587,11,603,100.5
1119499,2017-09-28,M.Chinnaswamy Stadium,Bengaluru,ODI,Australia,India,Australia,bat,Australia,647,13,614,102.33
1119500,2017-10-01,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,ODI,Australia,India,Australia,bat,India,485,12,561,93.5
1119537,2018-06-13,Kennington Oval,London,ODI,Australia,England,Australia,bat,England,432,17,552,92.0
1119538,2018-06-16,Sophia Gardens,Cardiff,ODI,England,Australia,Australia,field,England,646,18,595,99.17
1119539,2018-06-19,Trent Bridge,Nottingham,ODI,England,Australia,Australia,field,England,720,16,537,89.5
1119540,2018-06-21,Riverside Ground,Chester-le-Street,ODI,Australia,England,Australia,bat,England,624,12,575,95.83
1119541,2018-06-24,Old Trafford,Manchester,ODI,Australia,England,Australia,bat,England,413,19,510,85.0
1119546,2018-07-12,Trent Bridge,Nottingham,ODI,England,India,India,field,India,537,12,549,91.5
1119547,2018-07-14,Lord's,London,ODI,England,India,England,bat,England,558,17,614,102.33
1119548,2018-07-17,Headingley,Leeds,ODI,India,England,England,field,England,516,10,578,96.33
1120090,2017-10-22,Wankhede Stadium,Mumbai,ODI,India,New Zealand,India,bat,New Zealand,564,12,609,101.5
1120091,2017-10-25,Maharashtra Cricket Association Stadium,Pune,ODI,New Zealand,India,New Zealand,bat,India,462,13,588,98.0
1120092,2017-10-29,Green Park,Kanpur,ODI,India,New Zealand,New Zealand,field,India,668,13,621,103.5
1120286,2017-10-13,Dubai International Cricket Stadium,,ODI,Pakistan,Sri Lanka,Sri Lanka,field,Pakistan,501,14,614,102.33
1120287,2017-10-16,Sheikh Zayed Stadium,Abu Dhabi,ODI,Pakistan,Sri Lanka,Pakistan,bat,Pakistan,406,19,596,99.33
1120288,2017-10-18,Sheikh Zayed Stadium,Abu Dhabi,ODI,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,417,13,561,93.5
1120289,2017-10-20,Sharjah Cricket Stadium,,ODI,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,350,13,504,84.0
1120290,2017-10-23,Sharjah Cricket Stadium,,ODI,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,208,11,287,47.83
