match_type,batsman,matches,innings,runs,balls_faced,fours,sixes,dismissals,strike_rate
odi,JP Inglis,26,2,674,652,67,20,23,103.37423312883436
odi,JP Kotze,23,2,407,597,40,7,23,68.17420435510888
odi,JP Maher,6,2,122,187,9,3,5,65.24064171122996
odi,JPR Lamsam,1,1,16,30,3,0,1,53.333333333333336
odi,JR Hazlewood,30,2,131,164,14,3,7,79.8780487804878
odi,JR Hopes,61,2,1326,1436,123,6,50,92.33983286908078
odi,JR Philippe,3,2,65,91,8,2,3,71.42857142857143
odi,JS Ababu,2,1,0,9,0,0,0,0.0
odi,JS Malhotra,15,2,358,382,23,20,11,93.717277486911
odi,JS Patel,12,2,91,152,5,2,7,59.86842105263158
odi,JT Ball,6,2,38,50,6,0,5,76.0
odi,JT Brassell,5,2,2,18,0,0,5,11.11111111111111
odi,JT Smuts,5,2,180,233,20,1,4,77.25321888412017
odi,JV Harris,6,2,91,207,9,1,6,43.96135265700483
odi,JW Dernbach,8,2,19,40,1,0,6,47.5
odi,JW Hastings,18,2,271,281,29,8,10,96.44128113879003
odi,JW Jenner,4,2,119,176,6,3,4,67.61363636363636
odi,JW Ogle-Thomas,2,1,10,17,1,0,2,58.82352941176471
odi,JW Wilson,1,1,1,2,0,0,1,50.0
odi,JWA Taylor,25,2,879,1105,69,12,24,79.5475113122172
odi,JWM Dalrymple,26,2,487,677,32,3,24,71.93500738552437
odi,Jahanara Alam,19,2,80,227,8,0,16,35.24229074889868
odi,Jahurul Islam,11,2,226,325,22,2,10,69.53846153846153
odi,Jai Prakash Yadav,4,2,12,26,0,0,2,46.15384615384615
odi,Jaker Ali,5,1,226,280,15,6,3,80.71428571428572
odi,Jamaluddin Ahmed,1,1,18,31,2,0,1,58.06451612903226
odi,Jannatul Ferdus,5,2,30,77,3,0,5,38.961038961038966
odi,Jasdeep Singh,26,2,293,427,19,9,23,68.61826697892272
odi,Jatinder Singh,58,3,1670,2299,174,26,54,72.64027838190518
odi,Javed Omar,20,2,468,967,54,2,20,48.3971044467425
odi,Javeria Khan,55,2,1408,2289,153,0,50,61.51157710790738
odi,Javeria Rauf,2,1,11,16,1,0,1,68.75
odi,Jay Odedra,8,2,31,60,0,3,6,51.66666666666667
odi,Joginder Sharma,1,1,5,2,1,0,0,250.0
odi,Joseph Angara,1,1,0,3,0,0,1,0.0
odi,Jubair Hossain,1,1,5,10,1,0,1,50.0
odi,Junaid Khan,23,2,68,134,4,1,14,50.74626865671642
odi,Junaid Siddique,82,2,1022,1528,95,16,68,66.8848167539267
odi,Junaid Siddique (2),4,2,5,17,0,0,1,29.411764705882355
odi,Junaid Siddiqui,6,2,59,147,1,1,6,40.136054421768705
odi,K Bhurtel,53,2,1182,1498,126,26,53,78.90520694259013
odi,K Birkenstock,15,2,233,438,25,0,15,53.19634703196348
odi,K Chigora,1,1,1,1,0,0,0,100.0
odi,K Christie,1,1,0,3,0,0,1,0.0
odi,K Doriga,33,2,520,927,46,11,30,56.09492988133765
odi,K Frank,7,2,70,130,6,0,6,53.84615384615385
odi,K Fraser,11,2,229,303,20,3,8,75.57755775577559
odi,K Gore,12,2,171,256,13,2,10,66.796875
odi,K Goud,1,1,0,2,0,0,0,0.0
odi,K Gowtham,1,1,2,3,0,0,1,66.66666666666666
odi,K Kamyuka,1,1,2,2,0,0,1,100.0
odi,K Kavindi,2,2,17,37,1,0,2,45.94594594594595
odi,K Klein,8,2,84,127,5,1,5,66.14173228346458
odi,K Mahato,2,1,1,10,0,0,0,10.0
odi,K Meso,2,2,16,45,1,0,2,35.55555555555556
odi,K Ndlovu,10,2,168,292,16,0,10,57.534246575342465
odi,K Phillip,1,1,0,2,0,0,1,0.0
odi,K Pierre,2,1,39,47,4,1,2,82.97872340425532
odi,K Rabada,44,2,401,514,30,12,26,78.01556420233463
odi,K Ramharack,25,2,118,290,9,0,14,40.689655172413794
odi,K Schultz,1,1,0,19,0,0,1,0.0
odi,K Sinclair,3,2,38,65,2,0,2,58.46153846153847
odi,K Sonavale,3,2,5,29,0,0,3,17.24137931034483
odi,K Thomson,2,1,52,69,3,0,2,75.36231884057972
odi,K Verreynne,14,2,521,582,39,11,12,89.51890034364261
odi,K Weeraratne,5,2,120,139,6,2,5,86.33093525179856
odi,K Whatham,1,1,18,43,2,0,1,41.86046511627907
odi,K Zondo,6,2,146,235,8,3,5,62.12765957446808
odi,KA Blackwell,1,1,3,11,0,0,1,27.27272727272727
odi,KA Edwards,16,2,331,510,23,7,13,64.90196078431373
odi,KA Hope,6,2,138,201,20,0,6,68.65671641791045
odi,KA Jamieson,7,2,92,107,6,3,4,85.98130841121495
odi,KA Maharaj,24,2,239,301,29,2,20,79.40199335548172
odi,KA Pollard,107,2,2608,2877,165,129,102,90.64998262078554
odi,KAD Hurdle,8,2,25,47,2,1,5,53.191489361702125
odi,KADA Kanchana,22,2,230,417,18,1,16,55.15587529976019
odi,KAJ Roach,52,2,308,610,24,6,22,50.49180327868853
odi,KAR Hodge,3,2,37,48,5,0,3,77.08333333333334
odi,KC Brathwaite,10,2,278,494,15,0,9,56.2753036437247
odi,KC Hodsoll,1,1,2,6,0,0,0,33.33333333333333
odi,KC Sangakkara,404,380,14234,18048,1385,88,256,79.39046057127238
odi,KD Karthik,76,2,1624,2275,162,15,59,71.38461538461539
odi,KD Mills,72,2,871,988,65,35,46,88.1578947368421
odi,KD Shah,7,2,112,192,9,2,6,58.333333333333336
odi,KDK Vithanage,6,2,75,92,11,0,5,81.52173913043478
odi,KDU Prabodhani,26,2,126,353,14,0,18,35.69405099150141
odi,KE Broadmore,2,2,9,34,1,0,2,26.47058823529412
odi,KE Bryce,10,2,594,679,60,4,10,87.48159057437408
odi,KE Ebrahim,4,2,52,95,3,0,3,54.736842105263165
odi,KED Carroll,3,2,28,42,1,0,3,66.66666666666666
odi,KH Brunt,45,2,813,1087,62,6,34,74.79300827966881
odi,KH Butt,2,1,8,29,0,0,2,27.586206896551722
odi,KH Pandya,4,2,130,131,11,2,2,99.23664122137404
odi,KH Prajapati,35,2,996,1351,100,13,36,73.72316802368616
odi,KHRK Fernando,2,2,3,15,0,0,1,20.0
odi,KIC Asalanka,56,2,2015,2287,166,52,52,88.10668998688239
odi,KJ Abbott,13,2,76,129,6,0,9,58.91472868217055
odi,KJ Coetzer,63,2,2280,2826,290,30,58,80.67940552016985
odi,KJ Garth,16,2,173,347,12,1,10,49.85590778097983
odi,KJ Harding,1,1,1,1,0,0,0,100.0
odi,KJ Martin,53,2,1161,1536,111,1,45,75.5859375
odi,KJ O'Brien,84,2,1990,2151,198,48,73,92.51510925151094
odi,KJJ van Noortwijk,3,2,141,143,12,3,2,98.6013986013986
odi,KK Ahmed,2,2,8,17,1,0,2,47.05882352941176
odi,KK Nair,2,1,46,89,6,0,2,51.68539325842697
odi,KL Cross,31,2,270,391,29,1,20,69.0537084398977
odi,KL George,1,1,9,19,1,0,1,47.368421052631575
odi,KL Rahul,77,2,2953,3393,228,66,59,87.03212496315945
odi,KL Rolton,2,2,2,12,0,0,2,16.666666666666664
odi,KL Tucker,1,1,0,4,0,0,1,0.0
odi,KM Beams,6,2,27,44,0,0,4,61.36363636363637
odi,KM Dabengwa,23,2,364,631,20,6,19,57.68621236133122
odi,KM Jadhav,49,2,1318,1307,136,23,31,100.84162203519512
odi,KM Jarvis,28,2,195,320,18,3,21,60.9375
odi,KMA Paul,19,2,304,316,26,11,15,96.20253164556962
odi,KMC Bandara,1,1,1,3,0,0,0,33.33333333333333
odi,KMDN Kulasekara,117,2,1323,1660,95,39,84,79.6987951807229
odi,KNA Bandara,5,2,141,217,9,1,5,64.97695852534562
odi,KNM Fernando,3,2,158,169,17,2,3,93.49112426035504
odi,KO Meth,6,2,49,93,5,0,6,52.68817204301075
odi,KO Otieno,18,2,250,595,29,4,19,42.016806722689076
odi,KOA Powell,41,2,934,1191,110,13,38,78.42149454240135
odi,KOK Williams,4,2,19,27,1,0,1,70.37037037037037
odi,KP Meiyappan,21,2,163,342,11,0,17,47.66081871345029
odi,KP Pietersen,118,2,4202,4990,402,71,107,84.20841683366733
odi,KR Mayers,26,2,660,802,75,21,25,82.29426433915212
odi,KR Sen,1,1,2,4,0,0,0,50.0
odi,KS Airee,3,2,27,24,2,0,1,112.5
odi,KS Gautam,2,1,22,17,3,0,1,129.41176470588235
odi,KS Lokuarachchi,12,2,164,217,7,3,10,75.57603686635944
odi,KS Williamson,163,2,7124,8824,654,60,144,80.73436083408885
odi,KT Maphaka,2,1,1,3,0,0,2,33.33333333333333
odi,KT Perkins,28,2,618,838,46,7,27,73.74701670644392
odi,KT Sandher,1,1,2,6,0,0,1,33.33333333333333
odi,KTGD Prasad,10,2,120,117,9,3,5,102.56410256410255
odi,KU Carty,33,2,1403,1733,126,25,26,80.95787651471437
odi,KV Jain,6,2,104,219,11,0,6,47.48858447488584
odi,KV Morea,12,2,72,119,5,1,6,60.50420168067227
odi,KW Richardson,12,2,75,70,7,4,5,107.14285714285714
odi,KY Ottley,4,2,41,76,5,1,4,53.94736842105263
odi,Kabir Ali,8,2,54,58,3,1,4,93.10344827586206
odi,Kainat Imtiaz,11,2,115,264,9,0,12,43.56060606060606
odi,Kaleem Sana,14,2,78,106,4,5,7,73.58490566037736
odi,Kaleemullah,27,2,125,139,8,7,16,89.92805755395683
odi,Kamran Akmal,118,2,2746,3374,316,32,106,81.38707765263781
odi,Kamran Ghulam,7,2,210,213,19,9,7,98.59154929577466
odi,Kamran Hussain,1,1,28,21,2,0,0,133.33333333333331
odi,Kamran Shazad,1,1,0,3,0,0,1,0.0
odi,Karan KC,38,2,457,549,36,23,29,83.24225865209472
odi,Kashif Daud,16,2,282,318,19,13,8,88.67924528301887
odi,Kaynat Hafeez,1,1,4,6,1,0,1,66.66666666666666
odi,Khadija Tul Kubra,8,2,24,69,2,0,5,34.78260869565217
odi,Khaled Ahmed,2,2,1,4,0,0,1,25.0
odi,Khaled Mahmud,26,2,283,483,21,2,24,58.59213250517599
odi,Khaled Mashud,36,2,605,1139,40,1,27,53.11676909569798
odi,Khalid Kail,5,2,117,158,14,1,4,74.0506329113924
odi,Khalid Latif,5,2,147,233,13,0,5,63.0901287553648
odi,Khawar Ali,28,2,620,1080,55,6,22,57.407407407407405
odi,Khurram Chohan,9,2,77,144,5,2,7,53.47222222222222
odi,Khurram Khan,9,2,237,318,24,1,9,74.52830188679245
odi,Khurram Manzoor,6,2,206,323,20,0,6,63.77708978328174
odi,Khurram Nawaz,2,1,26,49,1,0,1,53.06122448979592
odi,Khushdil Shah,12,3,329,340,25,10,10,96.76470588235294
odi,Krishna Chandran,7,2,59,163,5,0,7,36.19631901840491
odi,Kuldeep Yadav,36,2,197,413,14,0,20,47.699757869249396
odi,Kushal Malla,33,2,756,870,64,43,31,86.89655172413792
odi,Kycia A Knight,44,2,699,1350,78,2,44,51.77777777777778
odi,Kyshona A Knight,35,2,597,1244,62,3,30,47.99035369774919
odi,L Balaji,11,2,104,132,8,3,8,78.78787878787878
odi,L Cheatle,2,1,13,13,2,0,1,100.0
odi,L Delany,38,2,1036,1493,90,0,34,69.39048894842598
odi,L Egging,1,1,1,15,0,0,1,6.666666666666667
odi,L Filer,6,2,24,43,4,0,3,55.81395348837209
odi,L Goodall,43,2,878,1457,85,0,39,60.2608098833219
odi,L Gregory,2,2,117,116,10,3,2,100.86206896551724
odi,L Jack,8,2,113,109,12,0,6,103.6697247706422
odi,L Klusener,8,2,163,156,9,8,3,104.48717948717949
odi,L Lee,76,3,2516,3044,320,48,68,82.65440210249672
odi,L Little,5,1,24,35,3,0,4,68.57142857142857
odi,L Louwrens,24,2,535,918,62,1,23,58.27886710239652
odi,L Mabhero,5,2,1,9,0,0,2,11.11111111111111
odi,L Maritz,3,2,31,62,3,0,3,50.0
odi,L McCarthy,1,1,0,5,0,0,1,0.0
odi,L Ngidi,24,2,121,231,8,6,9,52.38095238095239
odi,L Paul,43,2,1113,1745,106,1,39,63.78223495702006
odi,L Phiri,8,2,54,145,4,0,5,37.24137931034483
odi,L Rajadurai,3,2,20,53,2,0,2,37.735849056603776
odi,L Ronchi,67,2,1397,1241,149,43,59,112.57050765511684
odi,L Shetty,1,1,8,28,1,0,1,28.57142857142857
odi,L Siaka,40,2,749,1013,72,10,40,73.93879565646594
odi,L Sipamla,2,2,14,20,0,0,0,70.0
odi,L Sreekumar,3,2,57,69,10,1,3,82.6086956521739
odi,L Tshuma,13,2,200,322,24,0,11,62.11180124223602
odi,L Tucker,43,2,844,1045,79,9,37,80.76555023923446
odi,L Vincent,45,2,1089,1593,113,17,39,68.36158192090396
odi,L Winfield,27,2,564,797,70,5,24,70.76537013801757
odi,L Winfield-Hill,13,2,294,474,35,2,12,62.0253164556962
odi,L Wolvaardt,95,2,4078,5743,443,10,83,71.008183876023
odi,L Wood,1,1,10,10,1,0,1,100.0
odi,LA Dawson,5,2,63,76,4,1,5,82.89473684210526
odi,LA Marsh,24,2,264,465,25,0,17,56.774193548387096
odi,LB Williams,3,2,17,23,2,0,3,73.91304347826086
odi,LC Boylan,2,2,31,47,5,0,1,65.95744680851064
odi,LC Romero,2,2,1,7,0,0,2,14.285714285714285
odi,LC Sthalekar,7,2,119,191,14,0,7,62.30366492146597
odi,LD Chandimal,137,2,3657,5072,249,42,125,72.10173501577287
odi,LD Madushanka,4,2,14,26,2,0,3,53.84615384615385
odi,LDVV Silva,2,2,34,76,6,0,2,44.73684210526316
odi,LE Bosman,12,2,301,318,37,9,12,94.65408805031447
odi,LE Kaushalya,25,2,407,589,41,9,24,69.10016977928693
odi,LE Milliken,1,1,1,3,0,0,0,33.33333333333333
odi,LE Plunkett,47,2,536,503,46,15,29,106.56063618290258
odi,LH Ferguson,30,2,122,246,6,3,16,49.59349593495935
odi,LHD Dilhara,4,2,49,60,3,3,4,81.66666666666667
odi,LJ Burger,6,1,11,65,1,0,5,16.923076923076923
odi,LJ Hamilton,1,1,2,4,0,0,1,50.0
odi,LJ Poulton,3,1,25,69,4,0,3,36.231884057971016
odi,LJ Woodcock,2,2,14,22,1,0,1,63.63636363636363
odi,LJ Wright,39,2,707,838,63,18,34,84.36754176610978
odi,LK Bell,8,2,27,57,3,0,5,47.368421052631575
odi,LK Ebsary,1,1,23,24,4,0,1,95.83333333333334
odi,LK O'Reilly,4,2,12,21,2,0,4,57.14285714285714
odi,LL Tsotsobe,19,2,58,113,7,1,8,51.32743362831859
odi,LM Hoitink,2,1,0,17,0,0,2,0.0
odi,LM Jongwe,28,2,315,398,31,5,22,79.14572864321609
odi,LM Kasperek,21,2,148,276,11,0,15,53.62318840579711
odi,LMM Tahuhu,51,2,340,395,34,6,34,86.07594936708861
odi,LMP Simmons,64,2,1958,2741,162,50,62,71.4337832907698
odi,LN McCarthy,4,1,12,46,1,0,3,26.08695652173913
odi,LN Onyango,4,2,61,82,6,0,2,74.39024390243902
odi,LN Rajbanshi,18,2,37,156,2,0,7,23.717948717948715
odi,LN Roche,2,2,4,10,0,0,2,40.0
odi,LOB Cann,10,2,214,174,23,10,10,122.98850574712642
odi,LP van Troost,9,2,112,164,9,3,9,68.29268292682927
odi,LPC Silva,49,2,1279,1805,115,10,44,70.85872576177286
odi,LR Doolan,4,2,49,59,7,0,4,83.05084745762711
odi,LR Down,31,2,486,799,43,6,27,60.82603254067585
odi,LR Johnson,3,1,19,65,2,1,3,29.230769230769234
odi,LR Morris,1,1,0,2,0,0,1,0.0
odi,LR Naylor,1,1,20,21,4,0,1,95.23809523809523
odi,LRPL Taylor,209,2,8126,10040,674,133,189,80.93625498007968
odi,LS Baker,3,2,11,17,2,0,1,64.70588235294117
odi,LS Greenway,23,2,732,1112,71,1,17,65.82733812949641
odi,LS Livingstone,34,2,912,867,55,50,29,105.19031141868511
odi,LV van Beek,31,3,505,610,34,15,21,82.78688524590164
odi,Lata Mondal,12,2,170,349,15,0,11,48.71060171919771
odi,Liton Das,83,2,2178,2583,237,40,79,84.3205574912892
odi,Lovepreet Singh,2,2,9,26,1,0,2,34.61538461538461
odi,M Bhanuka,6,2,140,199,13,2,6,70.35175879396985
odi,M Commins,1,1,6,13,0,0,1,46.15384615384615
odi,M Daniels,7,2,34,70,4,0,1,48.57142857142857
odi,M De Ridder,3,2,45,74,3,0,0,60.810810810810814
odi,M Dillon,10,2,44,52,3,1,7,84.61538461538461
odi,M Faisal,2,2,30,73,3,0,2,41.0958904109589
odi,M Faraz Akram,2,2,6,12,1,0,2,50.0
odi,M Gill,4,2,122,156,13,1,2,78.2051282051282
odi,M Jansen,23,2,464,449,34,22,18,103.34075723830736
odi,M Joshi,4,1,20,32,2,0,2,62.5
odi,M Kaif,64,2,1314,2062,120,1,48,63.72453928225025
odi,M Kapp,85,2,2195,2573,220,18,64,85.30897784687136
odi,M Karg,2,1,45,66,4,1,2,68.18181818181817
odi,M Kartik,8,2,102,137,9,1,5,74.45255474452554
odi,M Klaas,32,2,109,275,10,0,21,39.63636363636363
odi,M Kornet,2,1,0,9,0,0,2,0.0
odi,M Labuschagne,55,2,1855,2238,152,10,51,82.88650580875782
odi,M Levitt,13,2,336,410,42,11,13,81.95121951219512
odi,M Madara,3,2,2,4,0,0,3,50.0
odi,M Mangru,4,2,31,76,3,0,4,40.78947368421053
odi,M Mani,2,1,54,60,5,0,1,90.0
odi,M Mavunga,2,2,3,15,0,0,1,20.0
odi,M McColl,11,2,209,258,21,1,11,81.0077519379845
odi,M Morkel,42,2,268,364,24,7,30,73.62637362637363
odi,M Mpongwana,1,1,1,2,0,0,0,50.0
odi,M Mupachikwa,18,2,415,743,42,0,16,55.85464333781965
odi,M Muralitharan,64,2,317,386,30,7,42,82.12435233160622
odi,M Musonda,13,2,262,405,28,0,12,64.69135802469135
odi,M Nanayakkara,3,2,14,34,1,0,3,41.17647058823529
odi,M Ntini,26,2,101,153,7,4,14,66.01307189542483
odi,M Pathirana,5,2,10,33,2,0,4,30.303030303030305
odi,M Patwardhan,2,1,1,13,0,0,3,7.6923076923076925
odi,M Prasidh Krishna,6,2,2,18,0,0,2,11.11111111111111
odi,M Pushpakumara,1,1,7,21,0,0,0,33.33333333333333
odi,M Raj,70,2,2949,4320,298,13,49,68.26388888888889
odi,M Shehani,1,1,11,19,1,0,2,57.89473684210527
odi,M Shiraz,1,1,1,1,0,0,0,100.0
odi,M Shumba,6,2,40,83,3,0,4,48.19277108433735
odi,M Smit,2,2,47,70,6,0,2,67.14285714285714
odi,M Spoors,4,2,80,146,9,2,3,54.794520547945204
odi,M Terblanche,4,2,80,137,10,0,3,58.3941605839416
odi,M Theekshana,26,2,253,530,17,1,15,47.735849056603776
odi,M Vijay,16,2,339,516,33,3,14,65.69767441860465
odi,M Zondeki,2,1,1,3,0,0,0,33.33333333333333
odi,M du Preez,81,2,2223,3194,215,5,66,69.59924859110833
odi,M van Jaarsveld,4,2,29,57,2,0,4,50.877192982456144
odi,M van Lingen,37,2,1300,1442,150,29,32,90.15256588072123
odi,M van Schoor,5,1,58,111,3,1,4,52.25225225225225
odi,MA Abbas,3,1,104,107,6,4,3,97.19626168224299
odi,MA Agarwal,5,2,86,91,12,1,5,94.5054945054945
odi,MA Aponso,7,2,10,45,0,0,3,22.22222222222222
odi,MA Carberry,6,2,114,181,14,0,5,62.98342541436463
odi,MA Jones,14,2,385,582,36,3,15,66.1512027491409
odi,MA Leask,61,2,1323,1207,102,57,52,109.6106048053024
odi,MA Ouma,26,2,468,855,49,2,23,54.736842105263165
odi,MA Starc,66,2,573,758,42,14,44,75.59366754617413
odi,MA Suji,7,2,36,51,1,1,3,70.58823529411765
odi,MA Vermeulen,29,2,517,796,63,1,26,64.9497487437186
odi,MA Wood,22,2,147,143,13,5,6,102.79720279720279
odi,MAA Sanjeewani,36,2,550,904,40,2,30,60.84070796460177
odi,MADD Surangika,34,2,642,1210,59,1,27,53.05785123966942
odi,MADI Hemantha,3,2,17,21,2,1,1,80.95238095238095
odi,MB Kruger,15,2,300,420,27,4,15,71.42857142857143
odi,MB Loye,7,2,142,190,19,5,6,74.73684210526315
odi,MBS Jonkman,3,2,20,33,2,0,2,60.60606060606061
odi,MC Henriques,15,2,117,192,10,0,13,60.9375
odi,MC Patel,2,1,13,35,1,0,2,37.142857142857146
odi,MC Sorensen,7,2,119,153,11,3,5,77.77777777777779
odi,MD Bates,1,1,13,10,1,1,1,130.0
odi,MD Dai,10,2,277,367,26,5,9,75.47683923705722
odi,MD Gunathilaka,45,2,1592,1899,171,20,45,83.83359662980516
odi,MD Patel,62,2,2036,2552,164,29,61,79.78056426332289
odi,MD Shanaka,56,2,1153,1317,87,38,47,87.54745634016705
odi,MD du Preez,3,2,14,45,0,0,3,31.11111111111111
odi,MDK Perera,12,2,152,207,13,3,12,73.42995169082126
odi,MDKJ Perera,107,2,3077,3375,344,51,97,91.17037037037036
odi,MDN Hansika,24,2,357,748,43,0,23,47.72727272727273
odi,MDT Kamini,9,2,353,556,46,5,7,63.48920863309353
odi,ME Bouchier,15,2,482,466,74,5,14,103.43347639484979
odi,ME Sanuth,2,1,46,41,5,1,2,112.19512195121952
odi,ME Trescothick,61,2,1997,2480,267,12,56,80.5241935483871
odi,MEC de Fouw,2,1,11,85,1,0,1,12.941176470588237
odi,MEK Hussey,148,2,5076,6012,354,70,115,84.4311377245509
odi,MEMO Scott-Hayward,2,1,11,23,1,0,2,47.82608695652174
odi,MF Fahey,1,1,0,7,0,0,1,0.0
odi,MF Kendal,3,2,30,87,3,0,3,34.48275862068966
odi,MF Maharoof,60,2,799,991,60,17,50,80.62563067608475
odi,MG Bevan,25,2,755,1177,49,6,19,64.14613423959217
odi,MG Bracewell,29,2,757,682,59,38,22,110.99706744868034
odi,MG Erasmus,56,3,2006,2651,162,46,56,75.66955865711053
odi,MG Johnson,87,2,934,1002,80,22,60,93.21357285429141
odi,MG Neser,4,2,11,29,0,0,4,37.93103448275862
odi,MH Cross,78,2,1768,2560,150,18,74,69.0625
odi,MH Yardy,24,2,326,490,20,1,15,66.53061224489795
odi,MHW Papps,2,1,32,63,4,0,2,50.79365079365079
odi,MJ Bulow,1,1,50,74,9,0,1,67.56756756756756
odi,MJ Clarke,198,2,6988,9095,578,45,164,76.83342495876856
odi,MJ Cosgrove,2,2,78,81,7,2,2,96.29629629629629
odi,MJ Fourie,2,2,5,13,0,0,1,38.46153846153847
odi,MJ Guptill,190,3,7125,8358,734,184,171,85.24766690595837
odi,MJ Hay,5,2,166,168,11,8,5,98.80952380952381
odi,MJ Henry,37,2,270,298,22,11,25,90.60402684563759
odi,MJ Hoggard,2,1,5,11,0,0,2,45.45454545454545
odi,MJ Humphreys,3,2,6,10,1,0,1,60.0
odi,MJ Lumb,3,2,165,206,12,3,3,80.09708737864078
odi,MJ Mason,5,2,20,41,2,0,3,48.78048780487805
odi,MJ McClenaghan,14,2,108,143,10,3,6,75.52447552447552
odi,MJ North,2,2,6,19,0,0,2,31.57894736842105
odi,MJ Potts,6,2,45,62,1,1,1,72.58064516129032
odi,MJ Prior,57,2,1229,1652,132,6,48,74.39467312348668
odi,MJ Santner,85,2,1431,1621,104,41,55,88.27884022208514
odi,MJ Swepson,1,1,2,2,0,0,1,100.0
odi,MJG Nielsen,6,2,25,47,2,0,4,53.191489361702125
odi,MJG Rippon,4,2,112,160,9,3,4,70.0
odi,MK Pandey,23,2,558,624,45,5,15,89.42307692307693
odi,MK Tiwary,12,2,287,412,24,3,12,69.66019417475728
odi,MK Villiers,3,2,32,32,3,0,3,100.0
odi,MKDI Amerasinghe,3,2,5,7,1,0,0,71.42857142857143
odi,MKGCP Lakshitha,1,1,4,6,0,0,1,66.66666666666666
odi,ML Cummins,2,1,5,9,1,0,1,55.55555555555556
odi,ML Green,65,3,1539,2212,122,11,58,69.57504520795659
odi,ML Hayden,96,2,3939,4956,411,58,83,79.47941888619854
odi,ML Lewis,1,1,4,4,0,0,0,100.0
odi,ML Nkala,10,2,125,178,12,2,9,70.2247191011236
odi,ML Patel,2,1,15,61,0,0,2,24.59016393442623
odi,ML Schutt,18,2,82,162,6,0,13,50.617283950617285
odi,ML Udawatte,8,2,243,367,24,2,9,66.21253405994551
odi,MM Ali,110,2,2278,2418,199,71,97,94.21009098428453
odi,MM English,1,1,107,124,9,2,0,86.29032258064517
odi,MM Iqbal,2,2,16,58,0,0,2,27.586206896551722
odi,MM Lanning,76,2,3555,3985,437,29,60,89.20953575909661
odi,MM Letsoalo,6,2,17,55,1,0,4,30.909090909090907
odi,MM Patel,24,2,74,114,7,1,12,64.91228070175438
odi,MM Penfold,7,2,12,52,0,0,6,23.076923076923077
odi,MM Sharma,9,2,31,66,5,0,4,46.96969696969697
odi,MMA Jonkman,1,1,13,38,2,0,1,34.21052631578947
odi,MN Samuels,142,2,4205,5654,384,102,132,74.37212592854617
odi,MN Waller,51,2,1039,1383,106,10,48,75.12653651482285
odi,MN van Wyk,16,2,425,631,48,4,18,67.35340729001584
odi,MNK Fernando,4,2,75,107,10,0,4,70.09345794392523
odi,MO Jones,6,2,58,72,4,4,5,80.55555555555556
odi,MO Odumbe,10,2,324,363,31,2,8,89.25619834710744
odi,MP Breetzke,2,1,233,238,21,6,2,97.89915966386555
odi,MP Kuhnemann,2,1,16,15,3,0,2,106.66666666666667
odi,MP O'Dowd,59,2,1922,2735,192,30,58,70.27422303473492
odi,MP Stoinis,63,2,1489,1622,133,49,55,91.80024660912454
odi,MP Vaughan,56,2,1382,2118,143,10,50,65.25023607176583
odi,MQ Sheikh,2,2,6,21,0,0,2,28.57142857142857
odi,MR Adair,34,2,448,421,34,21,23,106.41330166270784
odi,MR Aguilleira,25,2,323,598,26,3,23,54.0133779264214
odi,MR Gillespie,10,2,80,95,8,1,5,84.21052631578947
odi,MR Johnson,2,2,20,23,3,0,2,86.95652173913044
odi,MR Marsh,87,2,2762,2953,255,92,74,93.5320013545547
odi,MR Meshram,16,2,322,571,36,4,13,56.3922942206655
odi,MR Swart,5,2,59,78,6,1,5,75.64102564102564
odi,MRJ Watt,47,2,610,791,50,10,33,77.11757269279393
odi,MS Atapattu,64,2,1978,2960,194,0,58,66.82432432432432
odi,MS Chapman,24,2,816,781,76,28,20,104.48143405889884
odi,MS Dhoni,279,2,10274,12090,787,210,217,84.97932175351531
odi,MS Kashyap,1,1,8,15,1,0,1,53.333333333333336
odi,MS Kasprowicz,4,1,11,21,1,0,1,52.38095238095239
odi,MS Panesar,7,2,26,92,2,0,5,28.26086956521739
odi,MS Sinclair,15,2,367,566,32,2,10,64.84098939929329
odi,MS Tshabalala,1,1,2,3,0,0,0,66.66666666666666
odi,MS Wade,82,2,1792,2226,127,33,74,80.50314465408806
odi,MT Chinouya,2,1,6,9,1,0,1,66.66666666666666
odi,MT Herbert,1,1,1,22,0,0,1,4.545454545454546
odi,MV Boucher,106,2,2617,2961,199,55,78,88.3823032759203
odi,MV Waldron,21,2,290,639,26,0,20,45.38341158059468
odi,MVT Fernando,8,2,30,62,3,0,2,48.38709677419355
odi,MW Forde,10,2,172,144,10,14,8,119.44444444444444
odi,MW Machan,11,2,393,497,36,4,12,79.07444668008048
odi,MW Parkinson,1,1,7,8,1,0,0,87.5
odi,MW Short,12,2,260,274,30,8,12,94.8905109489051
odi,MWA van Nierop,1,1,4,16,1,0,1,25.0
odi,Maahi Madhavan,1,1,1,2,0,0,1,50.0
odi,Maham Tariq,3,2,3,38,0,0,3,7.894736842105263
odi,Mahbubul Alam,2,1,81,72,3,4,2,112.5
odi,Mahedi Hasan,10,2,122,195,10,2,8,62.56410256410256
odi,Mahmudullah,189,2,5131,6811,392,99,139,75.33401849948612
odi,Manjural Islam,3,2,2,11,0,0,2,18.181818181818183
odi,Manjural Islam Rana,13,2,251,468,17,0,9,53.63247863247863
odi,Mansoor Amjad,1,1,5,10,0,0,1,50.0
