match_type,bowler,matches,balls_bowled,runs_conceded,wickets,maidens,overs,economy
odi,D Ravu,15,608,503,10,0,101.33333333333333,4.963815789473684
odi,D Soraine,2,55,38,1,0,9.166666666666666,4.1454545454545455
odi,D Tucker,8,307,253,5,0,51.166666666666664,4.944625407166124
odi,D Vihanga,4,238,207,11,0,39.666666666666664,5.218487394957983
odi,D Wiese,14,689,647,19,0,114.83333333333333,5.634252539912917
odi,D la Cock,1,12,9,0,0,2.0,4.5
odi,D van Niekerk,58,2575,1526,68,0,429.1666666666667,3.5557281553398057
odi,DA Marillier,9,369,269,7,0,61.5,4.373983739837398
odi,DA Payne,1,57,41,2,0,9.5,4.315789473684211
odi,DA Warner,1,6,8,0,0,1.0,8.0
odi,DAJ Bracewell,21,1039,850,28,0,173.16666666666666,4.908565928777671
odi,DAS Gunaratne,25,846,735,25,0,141.0,5.212765957446808
odi,DB Kotze,6,285,258,2,0,47.5,5.431578947368421
odi,DB Sharma,93,4689,3408,132,0,781.5,4.36084452975048
odi,DBL Powell,39,2136,1677,51,0,356.0,4.71067415730337
odi,DC Drakes,3,125,83,2,0,20.833333333333332,3.9840000000000004
odi,DC Thomas,1,9,11,2,0,1.5,7.333333333333333
odi,DCC Borden,4,82,95,3,0,13.666666666666666,6.951219512195122
odi,DD Ebrahim,1,2,5,0,0,0.3333333333333333,15.0
odi,DDP D'Silva,5,194,121,6,0,32.333333333333336,3.742268041237113
odi,DE Bernard,15,575,486,10,0,95.83333333333333,5.0713043478260875
odi,DE Bollinger,39,2015,1530,65,0,335.8333333333333,4.555831265508685
odi,DE Budge,8,153,112,1,0,25.5,4.392156862745098
odi,DEM Carter,10,406,278,9,0,67.66666666666667,4.108374384236453
odi,DG Blampied,3,79,78,0,0,13.166666666666666,5.924050632911393
odi,DI Allan,1,18,13,0,0,3.0,4.333333333333333
odi,DJ Bravo,134,6052,5330,193,0,1008.6666666666666,5.284203569068077
odi,DJ Cullen,4,207,137,2,0,34.5,3.971014492753623
odi,DJ Hooda,6,154,123,3,0,25.666666666666668,4.792207792207792
odi,DJ Hussey,37,791,694,19,0,131.83333333333334,5.264222503160556
odi,DJ Malan,2,15,17,1,0,2.5,6.8
odi,DJ Mitchell,16,342,323,14,0,57.0,5.666666666666667
odi,DJ Reekers,4,143,133,3,0,23.833333333333332,5.580419580419581
odi,DJ Willey,71,3272,2961,105,0,545.3333333333334,5.429706601466992
odi,DJ Worrall,3,162,173,2,0,27.0,6.407407407407407
odi,DJG Sammy,115,4891,3842,87,0,815.1666666666666,4.713146595788182
odi,DJM Short,5,90,117,0,0,15.0,7.8
odi,DJS Dottin,43,1496,1209,53,0,249.33333333333334,4.848930481283422
odi,DK Butler,4,207,162,2,0,34.5,4.695652173913044
odi,DL Blake,1,6,8,0,0,1.0,8.0
odi,DL Chahar,11,506,461,16,0,84.33333333333333,5.466403162055336
odi,DL Hemp,2,63,73,0,0,10.5,6.9523809523809526
odi,DL Vettori,153,7996,5322,208,0,1332.6666666666667,3.993496748374187
odi,DLS van Bunge,7,154,181,6,0,25.666666666666668,7.0519480519480515
odi,DM Braat,2,103,78,2,0,17.166666666666668,4.543689320388349
odi,DM Dupavillon,2,67,53,1,0,11.166666666666666,4.746268656716418
odi,DM Kimmince,5,146,96,7,0,24.333333333333332,3.945205479452055
odi,DM de Silva,65,1951,1674,45,0,325.1666666666667,5.148129164531009
odi,DN Wellalage,25,1128,977,33,0,188.0,5.196808510638298
odi,DN Wyatt,17,537,447,14,0,89.5,4.994413407821229
odi,DNT Zoysa,16,750,560,23,0,125.0,4.48
odi,DO Leicher,2,64,69,1,0,10.666666666666666,6.46875
odi,DP Vaidya,9,324,197,13,0,54.0,3.6481481481481484
odi,DPMD Jayawardene,5,72,63,2,0,12.0,5.25
odi,DR Briggs,1,61,42,2,0,10.166666666666666,4.131147540983607
odi,DR Brown,4,140,163,3,0,23.333333333333332,6.985714285714286
odi,DR Flynn,2,18,19,0,0,3.0,6.333333333333333
odi,DR Martyn,3,90,78,1,0,15.0,5.2
odi,DR Mousley,1,13,17,0,0,2.1666666666666665,7.846153846153847
odi,DR Smith,60,2257,1888,53,0,376.1666666666667,5.0190518387239695
odi,DR Tuffey,38,1969,1619,51,0,328.1666666666667,4.933468765871
odi,DS Airee,50,1919,1287,46,0,319.8333333333333,4.023970818134445
odi,DS Bajwa,2,25,27,1,0,4.166666666666667,6.4799999999999995
odi,DS Kulkarni,12,627,527,20,0,104.5,5.043062200956938
odi,DS Lehmann,21,590,497,22,0,98.33333333333333,5.054237288135593
odi,DS Smith,2,18,17,0,0,3.0,5.666666666666667
odi,DSK Madushanka,1,39,26,3,0,6.5,4.0
odi,DT Christian,19,739,605,21,0,123.16666666666667,4.912043301759134
odi,DT Hondo,32,1393,1186,32,0,232.16666666666666,5.108399138549893
odi,DT Johnston,32,1508,1133,39,0,251.33333333333334,4.507957559681698
odi,DT Tiripano,30,1300,1243,30,0,216.66666666666666,5.736923076923077
odi,DW Steyn,123,6388,5202,212,0,1064.6666666666667,4.886036318096431
odi,Danish Aziz,2,30,27,0,0,5.0,5.4
odi,Danish Kaneria,13,623,513,12,0,103.83333333333333,4.940609951845907
odi,Diana Baig,54,2352,1844,51,0,392.0,4.704081632653061
odi,Dolar Mahmud,7,223,259,8,0,37.166666666666664,6.968609865470852
odi,E Bisht,36,1970,1293,65,0,328.3333333333333,3.938071065989848
odi,E Bosch,1,44,33,1,0,7.333333333333333,4.5
odi,E Chigumbura,108,3753,3551,88,0,625.5,5.677058353317346
odi,E Katchay,1,18,23,1,0,3.0,7.666666666666667
odi,E Malinga,5,167,163,4,0,27.833333333333332,5.856287425149701
odi,E Marx,7,263,225,6,0,43.833333333333336,5.133079847908745
odi,E Mbofana,6,269,250,5,0,44.833333333333336,5.5762081784386615
odi,E Otieno,10,463,479,15,0,77.16666666666667,6.207343412526997
odi,E Schiferli,9,388,331,8,0,64.66666666666667,5.118556701030927
odi,EA Osborne,23,1026,769,35,0,171.0,4.497076023391813
odi,EA Perry,79,3198,2352,83,0,533.0,4.412757973733584
odi,EAJ Richardson,6,221,209,5,0,36.833333333333336,5.6742081447963795
odi,EC Rainsford,22,1070,805,17,0,178.33333333333334,4.5140186915887845
odi,EH Hutchinson,7,227,168,3,0,37.833333333333336,4.440528634361233
odi,EHSN Silva,1,42,33,0,0,7.0,4.714285714285714
odi,EJ Carson,16,791,629,16,0,131.83333333333334,4.771175726927939
odi,EJ Richardson,1,18,15,0,0,3.0,5.0
odi,EJ Tice,1,44,48,0,0,7.333333333333333,6.545454545454546
odi,EJ Villani,10,222,216,6,0,37.0,5.837837837837838
odi,EJB Miles,3,120,117,4,0,20.0,5.85
odi,EL Arlott,1,53,38,2,0,8.833333333333334,4.30188679245283
odi,EL Lamb,5,110,96,3,0,18.333333333333332,5.236363636363636
odi,EM Bermingham,16,712,533,15,0,118.66666666666667,4.491573033707865
odi,EM Sampson,1,48,29,1,0,8.0,3.625
odi,EN Lynch,13,510,355,15,0,85.0,4.176470588235294
odi,EP Thompson,1,26,43,0,0,4.333333333333333,9.923076923076923
odi,Ebadat Hossain,10,505,453,21,0,84.16666666666667,5.382178217821782
odi,Ehsan Adil,6,229,229,4,0,38.166666666666664,6.0
odi,Ehsan Khan,13,711,531,23,0,118.5,4.481012658227848
odi,Ehsan Nawaz,9,398,334,11,0,66.33333333333333,5.035175879396985
odi,Ehsanul Haque,1,61,37,2,0,10.166666666666666,3.639344262295082
odi,Elias Sunny,4,207,162,5,0,34.5,4.695652173913044
odi,Enamul Haque jnr,9,522,373,15,0,87.0,4.287356321839081
odi,F Behardien,34,716,694,12,0,119.33333333333333,5.815642458100559
odi,F Chipare,5,147,96,4,0,24.5,3.9183673469387754
odi,F Hand,1,49,45,1,0,8.166666666666666,5.510204081632653
odi,F Overdijk,11,318,262,11,0,53.0,4.943396226415095
odi,F du Plessis,11,197,191,2,0,32.833333333333336,5.817258883248731
odi,FA Allen,17,648,604,9,0,108.0,5.592592592592593
odi,FA Sargent,16,776,753,19,0,129.33333333333334,5.822164948453608
odi,FC Jonas,25,1144,861,21,0,190.66666666666666,4.515734265734266
odi,FDM Karunaratne,2,16,18,0,0,2.6666666666666665,6.75
odi,FG Kemp,4,148,136,6,0,24.666666666666668,5.513513513513513
odi,FH Edwards,40,1850,1525,53,0,308.3333333333333,4.9459459459459465
odi,FJ Klaassen,16,910,668,22,0,151.66666666666666,4.404395604395605
odi,FL Mackay,14,614,475,19,0,102.33333333333333,4.641693811074918
odi,FR Davies,9,439,316,11,0,73.16666666666667,4.318906605922551
odi,Fahad Alhashmi,3,116,106,2,0,19.333333333333332,5.482758620689656
odi,Faheem Ashraf,35,1478,1271,28,0,246.33333333333334,5.159675236806495
odi,Fahima Khatun,33,1301,991,32,0,216.83333333333334,4.57033051498847
odi,Faisal Akram,3,117,80,5,0,19.5,4.102564102564102
odi,Faisal Hossain,2,73,54,1,0,12.166666666666666,4.438356164383562
odi,Fakhar Zaman,7,135,112,1,0,22.5,4.977777777777778
odi,Farhad Reza,25,830,793,15,0,138.33333333333334,5.732530120481927
odi,Fariha Trisna,7,208,144,6,0,34.666666666666664,4.153846153846154
odi,Fatima Sana,45,2006,1777,72,0,334.3333333333333,5.31505483549352
odi,Fawad Ahmed,2,84,108,2,0,14.0,7.714285714285714
odi,Fawad Alam,13,402,379,6,0,67.0,5.656716417910448
odi,Fayyaz Ahmed,2,102,69,0,0,17.0,4.0588235294117645
odi,Fayyaz Butt,30,1349,1266,40,0,224.83333333333334,5.630837657524092
odi,Fazle Mahmud,1,20,16,0,0,3.3333333333333335,4.8
odi,G Bajwa,1,38,40,0,0,6.333333333333333,6.315789473684211
odi,G Bloemen,3,83,73,1,0,13.833333333333334,5.27710843373494
odi,G Chapple,1,24,14,0,0,4.0,3.5
odi,G Coetzee,13,632,693,29,0,105.33333333333333,6.579113924050633
odi,G Dempsey,17,744,612,16,0,124.0,4.935483870967742
odi,G Fontenla,3,102,65,3,0,17.0,3.823529411764706
odi,G Gambhir,1,8,13,0,0,1.3333333333333333,9.75
odi,G Goudie,1,42,18,3,0,7.0,2.5714285714285716
odi,G Hoey,2,102,115,1,0,17.0,6.764705882352941
odi,G Kodali,9,386,349,8,0,64.33333333333333,5.424870466321244
odi,G Malla,2,19,18,1,0,3.1666666666666665,5.684210526315789
odi,G Motie,26,1319,984,34,0,219.83333333333334,4.47611827141774
odi,G Onions,4,215,189,4,0,35.833333333333336,5.274418604651163
odi,G Singh,5,113,97,6,0,18.833333333333332,5.150442477876107
odi,G Snyman,5,314,293,8,0,52.333333333333336,5.598726114649681
odi,G Sultana,10,518,338,12,0,86.33333333333333,3.9150579150579152
odi,G Toka,5,102,111,3,0,17.0,6.529411764705882
odi,G Wareham,36,1618,1172,47,0,269.6666666666667,4.34610630407911
odi,GA Elwiss,20,839,529,23,0,139.83333333333334,3.7830750893921334
odi,GA Guy,1,19,20,0,0,3.1666666666666665,6.315789473684211
odi,GA Lamb,15,659,474,15,0,109.83333333333333,4.3156297420333845
odi,GA Rogers,4,154,138,5,0,25.666666666666668,5.376623376623376
odi,GB Brent,23,1140,900,25,0,190.0,4.7368421052631575
odi,GB Hogg,87,4315,3282,139,0,719.1666666666666,4.563615295480881
odi,GC Smith,33,841,732,19,0,140.16666666666666,5.222354340071344
odi,GC Tonge,5,307,229,6,0,51.166666666666664,4.47557003257329
odi,GD Drummond,4,159,136,2,0,26.5,5.132075471698113
odi,GD Elliott,52,1232,1122,38,0,205.33333333333334,5.464285714285714
odi,GD McGrath,65,3282,2085,109,0,547.0,3.8117001828153563
odi,GD Phillips,28,718,731,16,0,119.66666666666667,6.108635097493036
odi,GF Linde,2,91,73,3,0,15.166666666666666,4.813186813186813
odi,GH Bodi,1,6,8,0,0,1.0,8.0
odi,GH Dockrell,76,3255,2677,73,0,542.5,4.934562211981567
odi,GH Lewis,11,390,373,8,0,65.0,5.7384615384615385
odi,GH O'Brien,1,62,32,3,0,10.333333333333334,3.096774193548387
odi,GH Worker,1,6,5,0,0,1.0,5.0
odi,GI Hume,19,876,794,31,0,146.0,5.438356164383562
odi,GJ Batty,5,254,184,4,0,42.333333333333336,4.346456692913385
odi,GJ Delany,11,351,374,6,0,58.5,6.3931623931623935
odi,GJ Maxwell,115,3915,3557,79,0,652.5,5.451340996168582
odi,GJ McCarter,1,48,38,0,0,8.0,4.75
odi,GJ Rennie,3,90,65,3,0,15.0,4.333333333333333
odi,GJ Whittall,5,137,121,4,0,22.833333333333332,5.299270072992701
odi,GJP Kruger,3,150,143,2,0,25.0,5.72
odi,GK Davis,1,24,19,2,0,4.0,4.75
odi,GLS Scrimshaw,1,60,67,3,0,10.0,6.7
odi,GM Ewing,6,273,186,6,0,45.5,4.087912087912088
odi,GM Harris,5,249,144,8,0,41.5,3.4698795180722892
odi,GM Strydom,2,30,24,0,0,5.0,4.8
odi,GP Swann,73,3684,2865,107,0,614.0,4.666123778501628
odi,GP Tom,5,184,127,4,0,30.666666666666668,4.141304347826087
odi,GR Codrington,6,307,267,9,0,51.166666666666664,5.218241042345277
odi,GS Sandhu,2,123,108,3,0,20.5,5.2682926829268295
odi,GSNFG Jayasuriya,10,278,259,2,0,46.333333333333336,5.589928057553957
odi,GT Main,15,695,609,33,0,115.83333333333333,5.257553956834532
odi,GW Aldridge,2,117,100,1,0,19.5,5.128205128205129
odi,GW Flower,17,613,459,12,0,102.16666666666667,4.492659053833605
odi,Ghulam Fatima,15,797,599,28,0,132.83333333333334,4.509410288582183
odi,Gulsan Jha,28,951,937,30,0,158.5,5.9116719242902205
odi,Gurkeerat Singh,3,60,69,1,0,10.0,6.9
odi,H Carlyon,4,183,141,2,0,30.5,4.622950819672131
odi,H Deol,6,94,81,2,0,15.666666666666666,5.170212765957447
odi,H Dhami,1,51,54,3,0,8.5,6.352941176470588
odi,H Durham,1,62,48,2,0,10.333333333333334,4.64516129032258
odi,H Graham,1,48,30,1,0,8.0,3.75
odi,H Hiri,7,103,114,3,0,17.166666666666668,6.640776699029126
odi,H Karunaratne,6,101,103,2,0,16.833333333333332,6.118811881188119
odi,H Kaur,46,1168,1001,23,0,194.66666666666666,5.142123287671233
odi,H Klaasen,2,30,33,0,0,5.0,6.6
odi,H Madavi,3,25,33,0,0,4.166666666666667,7.919999999999999
odi,H Masakadza,60,1249,1174,22,0,208.16666666666666,5.639711769415532
odi,H Osinde,17,739,543,25,0,123.16666666666667,4.408660351826793
odi,H Patel,5,107,102,2,0,17.833333333333332,5.719626168224299
odi,H Shah,3,60,55,0,0,10.0,5.5
odi,H Thaker,23,1047,768,24,0,174.5,4.401146131805158
odi,HA Varaiya,15,685,553,18,0,114.16666666666667,4.843795620437956
odi,HAM Samuddika,7,332,214,4,0,55.333333333333336,3.867469879518072
odi,HASD Siriwardene,36,1695,1341,32,0,282.5,4.746902654867257
odi,HB Shipley,8,404,360,15,0,67.33333333333333,5.346534653465347
odi,HC Knight,45,1392,1020,48,0,232.0,4.396551724137931
odi,HDPK Dharmasena,8,425,277,6,0,70.83333333333333,3.9105882352941177
odi,HDRL Thirimanne,4,107,94,3,0,17.833333333333332,5.271028037383178
odi,HDRS Silva,2,80,83,2,0,13.333333333333334,6.225
odi,HE Whelan,1,42,25,0,0,7.0,3.5714285714285716
odi,HE van der Dussen,1,6,3,1,0,1.0,3.0
odi,HF Gurney,10,480,442,11,0,80.0,5.525
odi,HH Pandya,86,3493,3196,91,0,582.1666666666666,5.489836816490124
odi,HH Streak,30,1550,1068,42,0,258.3333333333333,4.134193548387097
odi,HHC Gunaratne,4,205,169,8,0,34.166666666666664,4.946341463414634
odi,HJ Darlington,2,75,68,2,0,12.5,5.44
odi,HJ Thomas,8,392,246,9,0,65.33333333333333,3.7653061224489797
odi,HJC Mol,4,118,106,4,0,19.666666666666668,5.389830508474576
odi,HK Badani,2,63,53,2,0,10.5,5.0476190476190474
odi,HK Bennett,18,934,838,37,0,155.66666666666666,5.383297644539615
odi,HK Matthews,71,3366,2469,99,0,561.0,4.401069518716578
odi,HK Olonga,2,51,33,1,0,8.5,3.8823529411764706
odi,HL Baker,2,82,78,1,0,13.666666666666666,5.707317073170732
odi,HL Colvin,11,622,382,19,0,103.66666666666667,3.684887459807074
odi,HL Ferling,16,573,403,16,0,95.5,4.219895287958115
odi,HM Rowe,51,2187,1667,62,0,364.5,4.573388203017832
odi,HM Watson,1,43,25,0,0,7.166666666666667,3.488372093023256
odi,HMCM Bandara,23,1184,983,30,0,197.33333333333334,4.981418918918918
odi,HMD Rasangika,1,12,20,0,0,2.0,10.0
odi,HMRKB Herath,63,3053,2263,79,0,508.8333333333333,4.4474287585981
odi,HN Ya France,21,726,556,14,0,121.0,4.595041322314049
odi,HNK Jensen,29,1105,930,27,0,184.16666666666666,5.049773755656108
odi,HP Rinke,5,97,114,2,0,16.166666666666668,7.051546391752577
odi,HR Huddleston,25,1120,808,35,0,186.66666666666666,4.328571428571429
odi,HR Johnson,2,67,70,1,0,11.166666666666666,6.268656716417911
odi,HR Walsh,22,985,908,24,0,164.16666666666666,5.530964467005076
odi,HRA Rainey,6,211,195,10,0,35.166666666666664,5.545023696682465
odi,HS Baidwan,16,820,731,25,0,136.66666666666666,5.348780487804879
odi,HT Tector,8,184,194,2,0,30.666666666666668,6.326086956521739
odi,HW Rambaldo,2,26,28,0,0,4.333333333333333,6.461538461538462
odi,HWA Landheer,9,302,214,12,0,50.333333333333336,4.251655629139073
odi,Hammad Azam,7,141,129,3,0,23.5,5.48936170212766
odi,Hamza Tahir,29,1423,1020,38,0,237.16666666666666,4.300773014757555
odi,Hannan Sarkar,1,3,13,0,0,0.5,26.0
odi,Harbhajan Singh,144,8045,5930,190,0,1340.8333333333333,4.422622747047856
odi,Haris Rauf,47,2387,2315,86,0,397.8333333333333,5.8190196899874325
odi,Haris Sohail,20,613,593,13,0,102.16666666666667,5.804241435562806
odi,Harmeet Singh,17,933,654,22,0,155.5,4.205787781350482
odi,Harshit Rana,5,225,208,11,0,37.5,5.546666666666667
odi,Hasan Ali,62,3154,3062,107,0,525.6666666666666,5.824984147114775
odi,Hasan Mahmud,19,886,873,29,0,147.66666666666666,5.911963882618511
odi,Haseeb Amjad,2,113,82,5,0,18.833333333333332,4.353982300884956
odi,Hasibul Hossain,3,107,121,1,0,17.833333333333332,6.785046728971963
odi,Hassnain Shah,5,198,188,2,0,33.0,5.696969696969697
odi,Hazrat Bilal,7,280,225,10,0,46.666666666666664,4.821428571428572
odi,Hussain Talat,1,13,17,0,0,2.1666666666666665,7.846153846153847
odi,I Kaia,2,28,22,0,0,4.666666666666667,4.714285714285714
odi,I Maraj,1,27,23,0,0,4.5,5.111111111111111
odi,I Ranaweera,59,2764,2146,66,0,460.6666666666667,4.658465991316932
odi,I Sharma,77,3834,3596,125,0,639.0,5.627543035993741
odi,I Toua,8,395,288,11,0,65.83333333333333,4.374683544303798
odi,I Udana,20,908,928,22,0,151.33333333333334,6.13215859030837
odi,I Wardlaw,12,622,596,18,0,103.66666666666667,5.749196141479099
odi,I van der Woning,5,142,140,2,0,23.666666666666668,5.915492957746479
odi,IA Nicolson,1,44,74,1,0,7.333333333333333,10.090909090909092
odi,ID Blackwell,17,846,567,15,0,141.0,4.0212765957446805
odi,IDR Bradshaw,48,2537,1777,69,0,422.8333333333333,4.202601497832085
odi,IE O'Brien,10,462,496,16,0,77.0,6.441558441558442
odi,IECM Wong,3,118,122,4,0,19.666666666666668,6.203389830508474
odi,IG Butler,13,622,576,16,0,103.66666666666667,5.556270096463022
odi,IG Holland,14,638,489,20,0,106.33333333333333,4.598746081504703
odi,IH Romaine,4,64,75,1,0,10.666666666666666,7.03125
odi,IJ Harvey,21,927,713,30,0,154.5,4.614886731391586
odi,IJL Trott,10,185,174,3,0,30.833333333333332,5.643243243243243
odi,IJR Zwilling,13,722,415,29,0,120.33333333333333,3.4487534626038783
odi,IK Pathan,98,5050,4419,156,0,841.6666666666666,5.2502970297029705
odi,IM Vaghela,6,280,221,4,0,46.666666666666664,4.735714285714286
odi,IMHC Joyce,8,383,233,8,0,63.833333333333336,3.650130548302872
odi,IR Bell,6,92,89,6,0,15.333333333333334,5.804347826086956
odi,IS Sodhi,50,2585,2374,67,0,430.8333333333333,5.510251450676983
odi,IS Sohi,2,94,79,5,0,15.666666666666666,5.042553191489362
odi,IT Guha,3,127,65,4,0,21.166666666666668,3.0708661417322833
odi,Iftikhar Ahmed,20,748,695,16,0,124.66666666666667,5.574866310160427
odi,Iftikhar Anjum,55,2723,2245,73,0,453.8333333333333,4.9467499081894974
odi,Ihsanullah,1,49,61,0,0,8.166666666666666,7.469387755102042
odi,Imad Wasim,52,2388,1936,44,0,398.0,4.864321608040201
odi,Imran Farhat,3,51,44,2,0,8.5,5.176470588235294
odi,Imran Haider,17,823,729,29,0,137.16666666666666,5.314702308626975
odi,Imran Tahir,103,5556,4325,180,0,926.0,4.670626349892008
odi,Iram Javed,3,34,41,1,0,5.666666666666667,7.235294117647059
odi,Irfan Ahmed,3,154,145,4,0,25.666666666666668,5.649350649350649
odi,Irfan Khan,1,34,51,3,0,5.666666666666667,9.0
odi,J Anderson,2,30,20,0,0,5.0,4.0
odi,J Blackwood,1,18,16,0,0,3.0,5.333333333333333
odi,J Blades,1,39,73,0,0,6.5,11.23076923076923
odi,J Botha,71,3673,2839,77,0,612.1666666666666,4.637625918867411
odi,J Campbell,1,12,13,0,0,2.0,6.5
odi,J Charles,1,7,12,0,0,1.1666666666666667,10.285714285714285
odi,J Drysdale,4,139,101,4,0,23.166666666666668,4.359712230215827
odi,J Glasgow,2,37,23,0,0,6.166666666666667,3.7297297297297294
odi,J Goswami,66,3407,2167,109,0,567.8333333333334,3.8162606398591135
odi,J Jarvis,12,443,387,13,0,73.83333333333333,5.241534988713319
odi,J Kariko,3,130,114,5,0,21.666666666666668,5.2615384615384615
odi,J Kila,8,239,203,6,0,39.833333333333336,5.096234309623431
odi,J Lewis,11,645,419,17,0,107.5,3.8976744186046512
odi,J Little,39,2070,2115,64,0,345.0,6.130434782608695
odi,J Liyanage,10,173,161,3,0,28.833333333333332,5.583815028901735
odi,J Logtenberg,2,36,18,3,0,6.0,3.0
odi,J Louw,1,44,50,0,0,7.333333333333333,6.818181818181818
odi,J Maguire,21,906,666,18,0,151.0,4.410596026490066
odi,J Matharu,2,80,71,0,0,13.333333333333334,5.325
odi,J Mubarak,5,51,44,1,0,8.5,5.176470588235294
odi,J Mulder,1,62,29,2,0,10.333333333333334,2.8064516129032255
odi,J Neill,1,34,34,0,0,5.666666666666667,6.0
odi,J Nkomo,14,714,431,25,0,119.0,3.6218487394957983
odi,J Nyumbu,16,814,691,19,0,135.66666666666666,5.093366093366094
odi,J Overton,4,122,101,6,0,20.333333333333332,4.967213114754099
odi,J Patraj,2,92,76,2,0,15.333333333333334,4.956521739130435
odi,J Srinath,16,853,563,28,0,142.16666666666666,3.960140679953107
odi,J Sumerauer,4,246,213,10,0,41.0,5.195121951219512
odi,J Theron,17,811,683,32,0,135.16666666666666,5.053020961775586
odi,J Yadav,2,86,61,1,0,14.333333333333334,4.255813953488372
odi,JA Clarkson,3,75,73,4,0,12.5,5.84
odi,JA Duffy,14,664,655,28,0,110.66666666666667,5.91867469879518
odi,JA Morkel,46,1900,1736,50,0,316.6666666666667,5.482105263157894
odi,JA Richardson,15,825,810,27,0,137.5,5.890909090909091
odi,JA Turner,2,70,70,2,0,11.666666666666666,6.0
odi,JA Whelan,1,15,7,0,0,2.5,2.8
odi,JAR Blain,9,385,295,14,0,64.16666666666667,4.597402597402597
odi,JB Reva,5,192,165,6,0,32.0,5.15625
odi,JC Archer,29,1586,1363,49,0,264.3333333333333,5.156368221941992
odi,JC Balt,2,26,23,0,0,4.333333333333333,5.307692307692308
odi,JC Hartenhof,2,105,75,3,0,17.5,4.285714285714286
odi,JC Tredwell,43,2068,1670,63,0,344.6666666666667,4.845261121856867
odi,JD Campbell,1,6,13,0,0,1.0,13.0
odi,JD Nel,7,276,244,3,0,46.0,5.304347826086956
odi,JD Ryder,16,359,357,11,0,59.833333333333336,5.9665738161559885
odi,JD Unadkat,8,344,231,10,0,57.333333333333336,4.02906976744186
odi,JDF Vandersay,26,1206,1091,40,0,201.0,5.4278606965174125
odi,JDP Oram,103,4880,3561,132,0,813.3333333333334,4.37827868852459
odi,JDS Neesham,71,2512,2573,71,0,418.6666666666667,6.145700636942675
odi,JE Root,75,1725,1678,28,0,287.5,5.8365217391304345
odi,JE Taylor,78,3947,3467,124,0,657.8333333333334,5.270331897643779
odi,JEC Franklin,65,2535,2166,58,0,422.5,5.126627218934911
odi,JF Kloppenburg,4,192,138,7,0,32.0,4.3125
odi,JF Mooney,31,1242,1119,37,0,207.0,5.405797101449275
odi,JF Smith,1,31,29,0,0,5.166666666666667,5.612903225806451
odi,JG Bethell,9,198,231,7,0,33.0,7.0
odi,JH Davey,16,769,618,26,0,128.16666666666666,4.82184655396619
odi,JH Kallis,116,3954,3387,102,0,659.0,5.139605462822458
odi,JH Stander,2,73,82,2,0,12.166666666666666,6.739726027397261
odi,JI Rodrigues,3,39,13,5,0,6.5,2.0
odi,JI de Villiers,5,144,156,3,0,24.0,6.5
odi,JJ Bumrah,86,4590,3583,153,0,765.0,4.6836601307189545
odi,JJ Davidson,5,255,239,9,0,42.5,5.623529411764705
odi,JJ Esmeijer,3,159,139,1,0,26.5,5.245283018867925
odi,JJ Krejza,8,430,340,7,0,71.66666666666667,4.7441860465116275
odi,JJ Smit,33,1462,1037,50,0,243.66666666666666,4.2558139534883725
odi,JJ Tucker,9,311,261,3,0,51.833333333333336,5.035369774919614
odi,JJ van der Wath,10,541,566,19,0,90.16666666666667,6.277264325323475
odi,JJC Lawson,4,225,216,4,0,37.5,5.76
odi,JK Kamande,17,681,583,13,0,113.5,5.136563876651983
odi,JKC Claxton,1,28,50,0,0,4.666666666666667,10.714285714285714
odi,JL Aras,3,133,96,1,0,22.166666666666668,4.330827067669173
odi,JL Carter,12,143,162,4,0,23.833333333333332,6.7972027972027975
odi,JL Denly,4,104,101,1,0,17.333333333333332,5.8269230769230775
odi,JL Gunn,35,1660,1159,50,0,276.6666666666667,4.189156626506024
odi,JL Hunter,11,389,257,8,0,64.83333333333333,3.96401028277635
odi,JL Jonassen,74,3541,2375,136,0,590.1666666666666,4.024286924597572
odi,JL Louw,1,61,60,1,0,10.166666666666666,5.901639344262295
odi,JL Ontong,1,18,24,1,0,3.0,8.0
odi,JL Pattinson,14,705,652,13,0,117.5,5.548936170212766
odi,JM Anderson,177,9166,7562,268,0,1527.6666666666667,4.950032729653065
odi,JM Davison,15,630,513,19,0,105.0,4.885714285714286
odi,JM Kemp,31,678,531,17,0,113.0,4.699115044247788
odi,JM Kerr,38,1826,1262,61,0,304.3333333333333,4.146768893756846
odi,JM Mennie,2,122,135,3,0,20.333333333333332,6.639344262295082
odi,JM Vince,2,43,38,1,0,7.166666666666667,5.3023255813953485
odi,JM Watkin,4,155,108,5,0,25.833333333333332,4.180645161290323
odi,JM Willathgamuwa,4,136,99,4,0,22.666666666666668,4.367647058823529
odi,JN Frylinck,31,1298,938,36,0,216.33333333333334,4.335901386748844
odi,JN Gillespie,37,2013,1364,59,0,335.5,4.065573770491803
odi,JN Loftie-Eaton,29,741,663,27,0,123.5,5.368421052631579
odi,JN Mohammed,16,442,342,8,0,73.66666666666667,4.642533936651583
odi,JNT Seales,20,898,899,22,0,149.66666666666666,6.0066815144766155
odi,JO Holder,127,6205,5712,162,0,1034.1666666666667,5.523287671232876
odi,JO Ngoche,6,306,223,5,0,51.0,4.372549019607843
odi,JOA Gordon,10,470,434,15,0,78.33333333333333,5.540425531914894
odi,JP Behrendorff,12,656,581,16,0,109.33333333333333,5.314024390243903
